raw_texts,raw_aspect_terms,bert_tokens,aspect_masks,implicits,labels,source
"i was originally concerned that i couldn't view work i had done in college on my mac because of the pc formatting, but i was even more thrilled to learn of programs like ilife and iwork that allow you to convert your pc documents into readable files on macs.",iLife,"[101, 1045, 2001, 2761, 4986, 2008, 1045, 2481, 1005, 1056, 3193, 2147, 1045, 2018, 2589, 1999, 2267, 2006, 2026, 6097, 2138, 1997, 1996, 7473, 4289, 3436, 1010, 2021, 1045, 2001, 2130, 2062, 16082, 2000, 4553, 1997, 3454, 2066, 6335, 29323, 1998, 1045, 6198, 2008, 3499, 2017, 2000, 10463, 2115, 7473, 5491, 2046, 3191, 3085, 6764, 2006, 6097, 2015, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"i was originally concerned that i couldn't view work i had done in college on my mac because of the pc formatting, but i was even more thrilled to learn of programs like ilife and iwork that allow you to convert your pc documents into readable files on macs.",iWork,"[101, 1045, 2001, 2761, 4986, 2008, 1045, 2481, 1005, 1056, 3193, 2147, 1045, 2018, 2589, 1999, 2267, 2006, 2026, 6097, 2138, 1997, 1996, 7473, 4289, 3436, 1010, 2021, 1045, 2001, 2130, 2062, 16082, 2000, 4553, 1997, 3454, 2066, 6335, 29323, 1998, 1045, 6198, 2008, 3499, 2017, 2000, 10463, 2115, 7473, 5491, 2046, 3191, 3085, 6764, 2006, 6097, 2015, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
10 hours of battery life is really something else....,battery life,"[101, 2184, 2847, 1997, 6046, 2166, 2003, 2428, 2242, 2842, 1012, 1012, 1012, 1012, 102]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,0,laptops
runs fast and the regular layout keyboard is so much better.,regular layout keyboard,"[101, 3216, 3435, 1998, 1996, 3180, 9621, 9019, 2003, 2061, 2172, 2488, 1012, 102]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",False,0,laptops
runs fast and the regular layout keyboard is so much better.,Runs,"[101, 3216, 3435, 1998, 1996, 3180, 9621, 9019, 2003, 2061, 2172, 2488, 1012, 102]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"all the programs are easy and straight forward on my macbook pro, it is clean and organized, which i always strive to be myself.",programs,"[101, 2035, 1996, 3454, 2024, 3733, 1998, 3442, 2830, 2006, 2026, 6097, 8654, 4013, 1010, 2009, 2003, 4550, 1998, 4114, 1010, 2029, 1045, 2467, 29453, 2000, 2022, 2870, 1012, 102]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
i reinstalled windows through the recovery discs and everything seemed good again.,windows,"[101, 1045, 19222, 9080, 3709, 3645, 2083, 1996, 7233, 15303, 1998, 2673, 2790, 2204, 2153, 1012, 102]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,0,laptops
i reinstalled windows through the recovery discs and everything seemed good again.,recovery discs,"[101, 1045, 19222, 9080, 3709, 3645, 2083, 1996, 7233, 15303, 1998, 2673, 2790, 2204, 2153, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",True,0,laptops
"windows 7 starter is terrific (no you can't change the background) but i don't need to, i use it just for school work.",Windows 7 Starter,"[101, 3645, 1021, 11753, 2003, 27547, 1006, 2053, 2017, 2064, 1005, 1056, 2689, 1996, 4281, 1007, 2021, 1045, 2123, 1005, 1056, 2342, 2000, 1010, 1045, 2224, 2009, 2074, 2005, 2082, 2147, 1012, 102]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
support has been lackluster and now i just want a refund.,Support,"[101, 2490, 2038, 2042, 3768, 7393, 3334, 1998, 2085, 1045, 2074, 2215, 1037, 25416, 8630, 1012, 102]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,1,laptops
"first of all, they had no record of me having the 3 year warranty i'd paid almost $400 for, and i had to call in, spend hours on their online chat service, and fax in multiple documents.",3 year warranty,"[101, 2034, 1997, 2035, 1010, 2027, 2018, 2053, 2501, 1997, 2033, 2383, 1996, 1017, 2095, 10943, 2100, 1045, 1005, 1040, 3825, 2471, 1002, 4278, 2005, 1010, 1998, 1045, 2018, 2000, 2655, 1999, 1010, 5247, 2847, 2006, 2037, 3784, 11834, 2326, 1010, 1998, 6904, 2595, 1999, 3674, 5491, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,1,laptops
"first of all, they had no record of me having the 3 year warranty i'd paid almost $400 for, and i had to call in, spend hours on their online chat service, and fax in multiple documents.",online chat service,"[101, 2034, 1997, 2035, 1010, 2027, 2018, 2053, 2501, 1997, 2033, 2383, 1996, 1017, 2095, 10943, 2100, 1045, 1005, 1040, 3825, 2471, 1002, 4278, 2005, 1010, 1998, 1045, 2018, 2000, 2655, 1999, 1010, 5247, 2847, 2006, 2037, 3784, 11834, 2326, 1010, 1998, 6904, 2595, 1999, 3674, 5491, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,1,laptops
""">  iphoto is probably the best program i have ever worked with: easy and convenient.",iPhoto,"[101, 1000, 1028, 12997, 12326, 2080, 2003, 2763, 1996, 2190, 2565, 1045, 2031, 2412, 2499, 2007, 1024, 3733, 1998, 14057, 1012, 102]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
i love to write and play with graphics and html programming and my new toshiba works great on both!,works,"[101, 1045, 2293, 2000, 4339, 1998, 2377, 2007, 8389, 1998, 16129, 4730, 1998, 2026, 2047, 2000, 6182, 3676, 2573, 2307, 2006, 2119, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",False,0,laptops
my laptop now has no battery.,battery,"[101, 2026, 12191, 2085, 2038, 2053, 6046, 1012, 102]","[0, 0, 0, 0, 0, 0, 1, 0, 0]",False,1,laptops
it made the computer much easier to use and navigate.,use,"[101, 2009, 2081, 1996, 3274, 2172, 6082, 2000, 2224, 1998, 22149, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",False,0,laptops
it made the computer much easier to use and navigate.,navigate,"[101, 2009, 2081, 1996, 3274, 2172, 6082, 2000, 2224, 1998, 22149, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,0,laptops
":-)if you buy this - don't go into it expecting 7 hrs of battery life, and you'll be perfectly satisfied.",battery life,"[101, 1024, 1011, 1007, 2065, 2017, 4965, 2023, 1011, 2123, 1005, 1056, 2175, 2046, 2009, 8074, 1021, 17850, 2015, 1997, 6046, 2166, 1010, 1998, 2017, 1005, 2222, 2022, 6669, 8510, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,1,laptops
"needs longer lasting battery, more than 1 to 2 hrs.",battery,"[101, 3791, 2936, 9879, 6046, 1010, 2062, 2084, 1015, 2000, 1016, 17850, 2015, 1012, 102]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,1,laptops
in may i started having problems with the usb ports not working.,USB ports,"[101, 1999, 2089, 1045, 2318, 2383, 3471, 2007, 1996, 18833, 8831, 2025, 2551, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",False,1,laptops
10 plus hours of battery...,battery,"[101, 2184, 4606, 2847, 1997, 6046, 1012, 1012, 1012, 102]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",True,0,laptops
"the design is awesome, quality is unprecedented.",design,"[101, 1996, 2640, 2003, 12476, 1010, 3737, 2003, 15741, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"the design is awesome, quality is unprecedented.",quality,"[101, 1996, 2640, 2003, 12476, 1010, 3737, 2003, 15741, 1012, 102]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",False,0,laptops
the mac version of microsoft office is cheaper than buying the actual and works just as well.,Mac version of Microsoft Office,"[101, 1996, 6097, 2544, 1997, 7513, 2436, 2003, 16269, 2084, 9343, 1996, 5025, 1998, 2573, 2074, 2004, 2092, 1012, 102]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"the mac takes about the same amount of starting-up time as the average pc, but keeps itself cleaned up and ready to use.",starting-up time,"[101, 1996, 6097, 3138, 2055, 1996, 2168, 3815, 1997, 3225, 1011, 2039, 2051, 2004, 1996, 2779, 7473, 1010, 2021, 7906, 2993, 12176, 2039, 1998, 3201, 2000, 2224, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,0,laptops
the toshiba net book operates very well.,operates,"[101, 1996, 2000, 6182, 3676, 5658, 2338, 5748, 2200, 2092, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",False,0,laptops
"the touch pad is fine - again, it's a real touch pad.",touch pad,"[101, 1996, 3543, 11687, 2003, 2986, 1011, 2153, 1010, 2009, 1005, 1055, 1037, 2613, 3543, 11687, 1012, 102]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"the touch pad is fine - again, it's a real touch pad.",touch pad,"[101, 1996, 3543, 11687, 2003, 2986, 1011, 2153, 1010, 2009, 1005, 1055, 1037, 2613, 3543, 11687, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",False,0,laptops
the pictures are clear as can be.,pictures,"[101, 1996, 4620, 2024, 3154, 2004, 2064, 2022, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"it is also very lightweight, making transporting this computer very easy.",transporting,"[101, 2009, 2003, 2036, 2200, 12038, 1010, 2437, 18276, 2023, 3274, 2200, 3733, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",False,0,laptops
it's wonderful for computer gaming.,gaming,"[101, 2009, 1005, 1055, 6919, 2005, 3274, 10355, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,0,laptops
you have to toss out the wifi card and replace it just to have any sort of network capability.,network capability,"[101, 2017, 2031, 2000, 10055, 2041, 1996, 15536, 8873, 4003, 1998, 5672, 2009, 2074, 2000, 2031, 2151, 4066, 1997, 2897, 10673, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",True,1,laptops
you have to toss out the wifi card and replace it just to have any sort of network capability.,wifi card,"[101, 2017, 2031, 2000, 10055, 2041, 1996, 15536, 8873, 4003, 1998, 5672, 2009, 2074, 2000, 2031, 2151, 4066, 1997, 2897, 10673, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,1,laptops
"and the best part is that it even comes with a free printer (when they have a certain promotion/offer going, of course)!",printer,"[101, 1998, 1996, 2190, 2112, 2003, 2008, 2009, 2130, 3310, 2007, 1037, 2489, 15041, 1006, 2043, 2027, 2031, 1037, 3056, 4712, 1013, 3749, 2183, 1010, 1997, 2607, 1007, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
it is very easy for anyone to use an apple and specially the mcbook pro notebook.,use,"[101, 2009, 2003, 2200, 3733, 2005, 3087, 2000, 2224, 2019, 6207, 1998, 11974, 1996, 11338, 8654, 4013, 14960, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"the flaws are, this computer is not for computer gamers because of the os x.",OS X,"[101, 1996, 21407, 2024, 1010, 2023, 3274, 2003, 2025, 2005, 3274, 27911, 2015, 2138, 1997, 1996, 9808, 1060, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",False,1,laptops
they really do have the worlds very worst repair service.,repair service,"[101, 2027, 2428, 2079, 2031, 1996, 8484, 2200, 5409, 7192, 2326, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",False,1,laptops
they need to stop outsoucing and send some complaint calls to us based customer service agents for those who live in the united states.,customer service agents,"[101, 2027, 2342, 2000, 2644, 21100, 7140, 6129, 1998, 4604, 2070, 12087, 4455, 2000, 2149, 2241, 8013, 2326, 6074, 2005, 2216, 2040, 2444, 1999, 1996, 2142, 2163, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,1,laptops
  i was also able to install and use my photoshop and aftereffects programs easily.,Photoshop,"[101, 1045, 2001, 2036, 2583, 2000, 16500, 1998, 2224, 2026, 7760, 18471, 1998, 2044, 12879, 25969, 2015, 3454, 4089, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
  i was also able to install and use my photoshop and aftereffects programs easily.,AfterEffects programs,"[101, 1045, 2001, 2036, 2583, 2000, 16500, 1998, 2224, 2026, 7760, 18471, 1998, 2044, 12879, 25969, 2015, 3454, 4089, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",False,0,laptops
it's perfect for everything and runs faster than an average pc!,runs,"[101, 2009, 1005, 1055, 3819, 2005, 2673, 1998, 3216, 5514, 2084, 2019, 2779, 7473, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
 then after paying for it to be examined i was told it was same problem cited on website but i'd have to pay anyways since it was past warrenty.,warrenty,"[101, 2059, 2044, 7079, 2005, 2009, 2000, 2022, 8920, 1045, 2001, 2409, 2009, 2001, 2168, 3291, 6563, 2006, 4037, 2021, 1045, 1005, 1040, 2031, 2000, 3477, 4312, 2015, 2144, 2009, 2001, 2627, 6031, 3723, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",False,1,laptops
i'm already hooked on the sleek look and dependability that this laptop has shown.,look,"[101, 1045, 1005, 1049, 2525, 13322, 2006, 1996, 21185, 2298, 1998, 12530, 8010, 2008, 2023, 12191, 2038, 3491, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
i'm already hooked on the sleek look and dependability that this laptop has shown.,dependability,"[101, 1045, 1005, 1049, 2525, 13322, 2006, 1996, 21185, 2298, 1998, 12530, 8010, 2008, 2023, 12191, 2038, 3491, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
and having to deal with the company has been a even worse nightmare.,company,"[101, 1998, 2383, 2000, 3066, 2007, 1996, 2194, 2038, 2042, 1037, 2130, 4788, 10103, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",False,1,laptops
  i will definitely be getting a new laptop if it has any more issues after the warranty expires and researching carefully when i do so i don't run accross a situation like this again!,warranty,"[101, 1045, 2097, 5791, 2022, 2893, 1037, 2047, 12191, 2065, 2009, 2038, 2151, 2062, 3314, 2044, 1996, 10943, 2100, 4654, 20781, 2015, 1998, 20059, 5362, 2043, 1045, 2079, 2061, 1045, 2123, 1005, 1056, 2448, 16222, 25725, 1037, 3663, 2066, 2023, 2153, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,laptops
it has all the features that are necessary for college and if not they are able to be added onto the computer.,features,"[101, 2009, 2038, 2035, 1996, 2838, 2008, 2024, 4072, 2005, 2267, 1998, 2065, 2025, 2027, 2024, 2583, 2000, 2022, 2794, 3031, 1996, 3274, 1012, 102]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"i've owned this labtop for less then two months, already the mouse button has broke.",mouse button,"[101, 1045, 1005, 2310, 3079, 2023, 6845, 14399, 2005, 2625, 2059, 2048, 2706, 1010, 2525, 1996, 8000, 6462, 2038, 3631, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",False,1,laptops
"it did fairly well, other than it's poor performance, overheating and occational blue screen.",performance,"[101, 2009, 2106, 7199, 2092, 1010, 2060, 2084, 2009, 1005, 1055, 3532, 2836, 1010, 2058, 20192, 3436, 1998, 1051, 16665, 3508, 2389, 2630, 3898, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,1,laptops
"the touchpad is very intuitive, so much so that i never want to use buttons to click again!",touchpad,"[101, 1996, 3543, 15455, 2003, 2200, 29202, 1010, 2061, 2172, 2061, 2008, 1045, 2196, 2215, 2000, 2224, 11287, 2000, 11562, 2153, 999, 102]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"the touchpad is very intuitive, so much so that i never want to use buttons to click again!",buttons,"[101, 1996, 3543, 15455, 2003, 2200, 29202, 1010, 2061, 2172, 2061, 2008, 1045, 2196, 2215, 2000, 2224, 11287, 2000, 11562, 2153, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",True,2,laptops
tons of bloatware and junk programs.,programs,"[101, 6197, 1997, 1038, 4135, 4017, 8059, 1998, 18015, 3454, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,1,laptops
lots of extra space but the keyboard is ridiculously small.,space,"[101, 7167, 1997, 4469, 2686, 2021, 1996, 9019, 2003, 9951, 2135, 2235, 1012, 102]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
lots of extra space but the keyboard is ridiculously small.,keyboard,"[101, 7167, 1997, 4469, 2686, 2021, 1996, 9019, 2003, 9951, 2135, 2235, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",False,1,laptops
it's so bad that i'm thinking i only got half a battery or something.,battery,"[101, 2009, 1005, 1055, 2061, 2919, 2008, 1045, 1005, 1049, 3241, 1045, 2069, 2288, 2431, 1037, 6046, 2030, 2242, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",False,1,laptops
"good keyboard, long battery life, largest hard drive and windows 7.",keyboard,"[101, 2204, 9019, 1010, 2146, 6046, 2166, 1010, 2922, 2524, 3298, 1998, 3645, 1021, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"good keyboard, long battery life, largest hard drive and windows 7.",battery life,"[101, 2204, 9019, 1010, 2146, 6046, 2166, 1010, 2922, 2524, 3298, 1998, 3645, 1021, 1012, 102]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"good keyboard, long battery life, largest hard drive and windows 7.",hard drive,"[101, 2204, 9019, 1010, 2146, 6046, 2166, 1010, 2922, 2524, 3298, 1998, 3645, 1021, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",False,0,laptops
"good keyboard, long battery life, largest hard drive and windows 7.",windows 7,"[101, 2204, 9019, 1010, 2146, 6046, 2166, 1010, 2922, 2524, 3298, 1998, 3645, 1021, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",True,0,laptops
the processor is very quick and effective as i load webpages and applications.,processor,"[101, 1996, 13151, 2003, 2200, 4248, 1998, 4621, 2004, 1045, 7170, 4773, 13704, 2015, 1998, 5097, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
the processor is very quick and effective as i load webpages and applications.,applications,"[101, 1996, 13151, 2003, 2200, 4248, 1998, 4621, 2004, 1045, 7170, 4773, 13704, 2015, 1998, 5097, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",True,2,laptops
the processor is very quick and effective as i load webpages and applications.,load,"[101, 1996, 13151, 2003, 2200, 4248, 1998, 4621, 2004, 1045, 7170, 4773, 13704, 2015, 1998, 5097, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
the processor is very quick and effective as i load webpages and applications.,webpages,"[101, 1996, 13151, 2003, 2200, 4248, 1998, 4621, 2004, 1045, 7170, 4773, 13704, 2015, 1998, 5097, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",True,2,laptops
my battery went bad about a year and a half after having it and it cost around eighty to a hundred dollars!,battery,"[101, 2026, 6046, 2253, 2919, 2055, 1037, 2095, 1998, 1037, 2431, 2044, 2383, 2009, 1998, 2009, 3465, 2105, 12021, 2000, 1037, 3634, 6363, 999, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,1,laptops
"it pretty much does everything we could ever need, and looks great to boot.",boot,"[101, 2009, 3492, 2172, 2515, 2673, 2057, 2071, 2412, 2342, 1010, 1998, 3504, 2307, 2000, 9573, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,0,laptops
"as a lifelong windows user, i was extremely pleased to make the change to mac.",Windows,"[101, 2004, 1037, 13506, 3645, 5310, 1010, 1045, 2001, 5186, 7537, 2000, 2191, 1996, 2689, 2000, 6097, 1012, 102]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,1,laptops
"the macbook is also made better, my computer has never got a virus, and the laptop runs just as fast as the first day i bought it.",runs,"[101, 1996, 6097, 8654, 2003, 2036, 2081, 2488, 1010, 2026, 3274, 2038, 2196, 2288, 1037, 7865, 1010, 1998, 1996, 12191, 3216, 2074, 2004, 3435, 2004, 1996, 2034, 2154, 1045, 4149, 2009, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,laptops
"i wiped nearly everything off of it, installed openoffice and firefox, and i am operating an incredibly efficient and useful machine for a great price.",OpenOffice,"[101, 1045, 8342, 3053, 2673, 2125, 1997, 2009, 1010, 5361, 2330, 7245, 6610, 1998, 2543, 14876, 2595, 1010, 1998, 1045, 2572, 4082, 2019, 11757, 8114, 1998, 6179, 3698, 2005, 1037, 2307, 3976, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,laptops
"i wiped nearly everything off of it, installed openoffice and firefox, and i am operating an incredibly efficient and useful machine for a great price.",Firefox,"[101, 1045, 8342, 3053, 2673, 2125, 1997, 2009, 1010, 5361, 2330, 7245, 6610, 1998, 2543, 14876, 2595, 1010, 1998, 1045, 2572, 4082, 2019, 11757, 8114, 1998, 6179, 3698, 2005, 1037, 2307, 3976, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,laptops
"i wiped nearly everything off of it, installed openoffice and firefox, and i am operating an incredibly efficient and useful machine for a great price.",price,"[101, 1045, 8342, 3053, 2673, 2125, 1997, 2009, 1010, 5361, 2330, 7245, 6610, 1998, 2543, 14876, 2595, 1010, 1998, 1045, 2572, 4082, 2019, 11757, 8114, 1998, 6179, 3698, 2005, 1037, 2307, 3976, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,0,laptops
