sentence,target,label,implicit,pred,reasoning
"his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14).",food,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", \n    which specific aspect of food is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Price.', 'user: \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of food, and why? \n    Answer without explanation.\n    ', ""assistant: Positive.\n\n( Because mentioning a specific price range in this context implies that it's reasonable or good value for money.)"", 'user:  \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price.., and the opinion towards the mentioned aspect of food is: Positive.  ( Because mentioning a specific price range in this context implies that it\'s reasonable or good value for money.).\n    Based on such opinion, what is the sentiment polarity towards food? \n    Answer without explanation.\n    ', 'assistant: Positive.', 'user:  \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price.., and the opinion towards the mentioned aspect of food is: Positive.  ( Because mentioning a specific price range in this context implies that it\'s reasonable or good value for money.).\n    The sentiment polarity is Positive..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive.']"
"his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14).",appetizers,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", \n    which specific aspect of appetizers is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Price', 'user: \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price.\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of appetizers, and why? \n    Answer without explanation.\n    ', 'assistant: Positive, because it\'s described as ""not expensive"" which generally has a positive connotation.', 'user:  \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price., and the opinion towards the mentioned aspect of appetizers is: Positive, because it\'s described as ""not expensive"" which generally has a positive connotation..\n    Based on such opinion, what is the sentiment polarity towards appetizers? \n    Answer without explanation.\n    ', 'assistant: Positive', 'user:  \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price., and the opinion towards the mentioned aspect of appetizers is: Positive, because it\'s described as ""not expensive"" which generally has a positive connotation..\n    The sentiment polarity is Positive.\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14).",entrees,0,1,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", \n    which specific aspect of entrees is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Price.', 'user: \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of entrees, and why? \n    Answer without explanation.\n    ', 'assistant: Positive. Because it says ""not expensive"" which implies a favorable view.', 'user:  \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price.., and the opinion towards the mentioned aspect of entrees is: Positive. Because it says ""not expensive"" which implies a favorable view..\n    Based on such opinion, what is the sentiment polarity towards entrees? \n    Answer without explanation.\n    ', 'assistant: Positive sentiment polarity.', 'user:  \n    Given the sentence ""his food is excellent (and not expensive by nyc standards- no entrees over $30, most appetizers $12 to 14)."", , and the mentioned aspect is about Price.., and the opinion towards the mentioned aspect of entrees is: Positive. Because it says ""not expensive"" which implies a favorable view..\n    The sentiment polarity is Positive sentiment polarity..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive.']"
the food is consistant and good but how it got name best diner in manhattan is beyond me.,food,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""the food is consistant and good but how it got name best diner in manhattan is beyond me."", \n    which specific aspect of food is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Quality.', 'user: \n    Given the sentence ""the food is consistant and good but how it got name best diner in manhattan is beyond me."", , and the mentioned aspect is about Quality..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of food, and why? \n    Answer without explanation.\n    ', 'assistant: Positive. \n\nBecause ""good"" implies a positive evaluation.', 'user:  \n    Given the sentence ""the food is consistant and good but how it got name best diner in manhattan is beyond me."", , and the mentioned aspect is about Quality.., and the opinion towards the mentioned aspect of food is: Positive.   Because ""good"" implies a positive evaluation..\n    Based on such opinion, what is the sentiment polarity towards food? \n    Answer without explanation.\n    ', 'assistant: Positive.', 'user:  \n    Given the sentence ""the food is consistant and good but how it got name best diner in manhattan is beyond me."", , and the mentioned aspect is about Quality.., and the opinion towards the mentioned aspect of food is: Positive.   Because ""good"" implies a positive evaluation..\n    The sentiment polarity is Positive..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive.']"
"the pasta primavera was outstanding as well, lots of fresh veggies.",pasta primavera,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""the pasta primavera was outstanding as well, lots of fresh veggies."", \n    which specific aspect of pasta primavera is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Freshness of the vegetables.', 'user: \n    Given the sentence ""the pasta primavera was outstanding as well, lots of fresh veggies."", , and the mentioned aspect is about Freshness of the vegetables..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of pasta primavera, and why? \n    Answer without explanation.\n    ', 'assistant: Positive. Because ""outstanding"" is a positive word, implying that the speaker was highly satisfied with the freshness of the veggies.', 'user:  \n    Given the sentence ""the pasta primavera was outstanding as well, lots of fresh veggies."", , and the mentioned aspect is about Freshness of the vegetables.., and the opinion towards the mentioned aspect of pasta primavera is: Positive. Because ""outstanding"" is a positive word, implying that the speaker was highly satisfied with the freshness of the veggies..\n    Based on such opinion, what is the sentiment polarity towards pasta primavera? \n    Answer without explanation.\n    ', 'assistant: Positive.', 'user:  \n    Given the sentence ""the pasta primavera was outstanding as well, lots of fresh veggies."", , and the mentioned aspect is about Freshness of the vegetables.., and the opinion towards the mentioned aspect of pasta primavera is: Positive. Because ""outstanding"" is a positive word, implying that the speaker was highly satisfied with the freshness of the veggies..\n    The sentiment polarity is Positive..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive.']"
"the pasta primavera was outstanding as well, lots of fresh veggies.",fresh veggies,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""the pasta primavera was outstanding as well, lots of fresh veggies."", \n    which specific aspect of fresh veggies is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Quantity', 'user: \n    Given the sentence ""the pasta primavera was outstanding as well, lots of fresh veggies."", , and the mentioned aspect is about Quantity.\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of fresh veggies, and why? \n    Answer without explanation.\n    ', 'assistant: Positive (because it\'s accompanied by a positive statement like ""outstanding"")', 'user:  \n    Given the sentence ""the pasta primavera was outstanding as well, lots of fresh veggies."", , and the mentioned aspect is about Quantity., and the opinion towards the mentioned aspect of fresh veggies is: Positive (because it\'s accompanied by a positive statement like ""outstanding"").\n    Based on such opinion, what is the sentiment polarity towards fresh veggies? \n    Answer without explanation.\n    ', 'assistant: Positive', 'user:  \n    Given the sentence ""the pasta primavera was outstanding as well, lots of fresh veggies."", , and the mentioned aspect is about Quantity., and the opinion towards the mentioned aspect of fresh veggies is: Positive (because it\'s accompanied by a positive statement like ""outstanding"").\n    The sentiment polarity is Positive.\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"don't get me wrong - sushi was good, just not fantastic.",sushi,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""don\'t get me wrong - sushi was good, just not fantastic."", \n    which specific aspect of sushi is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Quality.', 'user: \n    Given the sentence ""don\'t get me wrong - sushi was good, just not fantastic."", , and the mentioned aspect is about Quality..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of sushi, and why? \n    Answer without explanation.\n    ', 'assistant: Neutral. \n\n(Reason: The speaker says it was ""good"" but not ""fantastic"", implying that while it met expectations, it didn\'t exceed them.)', 'user:  \n    Given the sentence ""don\'t get me wrong - sushi was good, just not fantastic."", , and the mentioned aspect is about Quality.., and the opinion towards the mentioned aspect of sushi is: Neutral.   (Reason: The speaker says it was ""good"" but not ""fantastic"", implying that while it met expectations, it didn\'t exceed them.).\n    Based on such opinion, what is the sentiment polarity towards sushi? \n    Answer without explanation.\n    ', 'assistant: Positive.', 'user:  \n    Given the sentence ""don\'t get me wrong - sushi was good, just not fantastic."", , and the mentioned aspect is about Quality.., and the opinion towards the mentioned aspect of sushi is: Neutral.   (Reason: The speaker says it was ""good"" but not ""fantastic"", implying that while it met expectations, it didn\'t exceed them.).\n    The sentiment polarity is Positive..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
being puerto rican i know a thing or two about flan and this place serves one of the best (i hope mom doesn't read this!).,flan,0,1,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""being puerto rican i know a thing or two about flan and this place serves one of the best (i hope mom doesn\'t read this!)."", \n    which specific aspect of flan is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Quality.', 'user: \n    Given the sentence ""being puerto rican i know a thing or two about flan and this place serves one of the best (i hope mom doesn\'t read this!)."", , and the mentioned aspect is about Quality..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of flan, and why? \n    Answer without explanation.\n    ', 'assistant: Positive.\n\nBecause ""one of the best"" implies a high rating.', 'user:  \n    Given the sentence ""being puerto rican i know a thing or two about flan and this place serves one of the best (i hope mom doesn\'t read this!)."", , and the mentioned aspect is about Quality.., and the opinion towards the mentioned aspect of flan is: Positive.  Because ""one of the best"" implies a high rating..\n    Based on such opinion, what is the sentiment polarity towards flan? \n    Answer without explanation.\n    ', 'assistant: Positive.', 'user:  \n    Given the sentence ""being puerto rican i know a thing or two about flan and this place serves one of the best (i hope mom doesn\'t read this!)."", , and the mentioned aspect is about Quality.., and the opinion towards the mentioned aspect of flan is: Positive.  Because ""one of the best"" implies a high rating..\n    The sentiment polarity is Positive..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive.']"
"been to the one in brooklyn for over 25 years, now i dont have to go over the bridge for the best pizza ....hanx",pizza,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""been to the one in brooklyn for over 25 years, now i dont have to go over the bridge for the best pizza ....hanx"", \n    which specific aspect of pizza is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Location (best pizza)', 'user: \n    Given the sentence ""been to the one in brooklyn for over 25 years, now i dont have to go over the bridge for the best pizza ....hanx"", , and the mentioned aspect is about Location (best pizza).\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of pizza, and why? \n    Answer without explanation.\n    ', 'assistant: Positive\nThe speaker has been going to a specific location for over 25 years, implying that it has maintained a high standard of quality. The phrase ""best pizza"" also suggests a strong endorsement.', 'user:  \n    Given the sentence ""been to the one in brooklyn for over 25 years, now i dont have to go over the bridge for the best pizza ....hanx"", , and the mentioned aspect is about Location (best pizza)., and the opinion towards the mentioned aspect of pizza is: Positive The speaker has been going to a specific location for over 25 years, implying that it has maintained a high standard of quality. The phrase ""best pizza"" also suggests a strong endorsement..\n    Based on such opinion, what is the sentiment polarity towards pizza? \n    Answer without explanation.\n    ', 'assistant: Positive', 'user:  \n    Given the sentence ""been to the one in brooklyn for over 25 years, now i dont have to go over the bridge for the best pizza ....hanx"", , and the mentioned aspect is about Location (best pizza)., and the opinion towards the mentioned aspect of pizza is: Positive The speaker has been going to a specific location for over 25 years, implying that it has maintained a high standard of quality. The phrase ""best pizza"" also suggests a strong endorsement..\n    The sentiment polarity is Positive.\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
had dinner here on a friday and the food was great.,dinner,2,1,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""had dinner here on a friday and the food was great."", \n    which specific aspect of dinner is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Quality/Taste', 'user: \n    Given the sentence ""had dinner here on a friday and the food was great."", , and the mentioned aspect is about Quality/Taste.\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of dinner, and why? \n    Answer without explanation.\n    ', 'assistant: Positive\n(Why: The word ""great"" has a positive connotation.)', 'user:  \n    Given the sentence ""had dinner here on a friday and the food was great."", , and the mentioned aspect is about Quality/Taste., and the opinion towards the mentioned aspect of dinner is: Positive (Why: The word ""great"" has a positive connotation.).\n    Based on such opinion, what is the sentiment polarity towards dinner? \n    Answer without explanation.\n    ', 'assistant: Positive', 'user:  \n    Given the sentence ""had dinner here on a friday and the food was great."", , and the mentioned aspect is about Quality/Taste., and the opinion towards the mentioned aspect of dinner is: Positive (Why: The word ""great"" has a positive connotation.).\n    The sentiment polarity is Positive.\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
had dinner here on a friday and the food was great.,food,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""had dinner here on a friday and the food was great."", \n    which specific aspect of food is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Quality/ taste', 'user: \n    Given the sentence ""had dinner here on a friday and the food was great."", , and the mentioned aspect is about Quality/ taste.\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of food, and why? \n    Answer without explanation.\n    ', 'assistant: Positive: The word ""great"" implies a positive sentiment.', 'user:  \n    Given the sentence ""had dinner here on a friday and the food was great."", , and the mentioned aspect is about Quality/ taste., and the opinion towards the mentioned aspect of food is: Positive: The word ""great"" implies a positive sentiment..\n    Based on such opinion, what is the sentiment polarity towards food? \n    Answer without explanation.\n    ', 'assistant: Positive Sentiment Polarity.', 'user:  \n    Given the sentence ""had dinner here on a friday and the food was great."", , and the mentioned aspect is about Quality/ taste., and the opinion towards the mentioned aspect of food is: Positive: The word ""great"" implies a positive sentiment..\n    The sentiment polarity is Positive Sentiment Polarity..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"we recently spent new year's eve at the restaurant, and had a great experience, from the wine to the dessert menu.",wine,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""we recently spent new year\'s eve at the restaurant, and had a great experience, from the wine to the dessert menu."", \n    which specific aspect of wine is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Quality.', 'user: \n    Given the sentence ""we recently spent new year\'s eve at the restaurant, and had a great experience, from the wine to the dessert menu."", , and the mentioned aspect is about Quality..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of wine, and why? \n    Answer without explanation.\n    ', 'assistant: Positive. \n\n(This is because ""great"" typically implies a positive quality.)', 'user:  \n    Given the sentence ""we recently spent new year\'s eve at the restaurant, and had a great experience, from the wine to the dessert menu."", , and the mentioned aspect is about Quality.., and the opinion towards the mentioned aspect of wine is: Positive.   (This is because ""great"" typically implies a positive quality.).\n    Based on such opinion, what is the sentiment polarity towards wine? \n    Answer without explanation.\n    ', 'assistant: Positive.', 'user:  \n    Given the sentence ""we recently spent new year\'s eve at the restaurant, and had a great experience, from the wine to the dessert menu."", , and the mentioned aspect is about Quality.., and the opinion towards the mentioned aspect of wine is: Positive.   (This is because ""great"" typically implies a positive quality.).\n    The sentiment polarity is Positive..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"we recently spent new year's eve at the restaurant, and had a great experience, from the wine to the dessert menu.",dessert menu,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""we recently spent new year\'s eve at the restaurant, and had a great experience, from the wine to the dessert menu."", \n    which specific aspect of dessert menu is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Quality. Variety. Presentation.', 'user: \n    Given the sentence ""we recently spent new year\'s eve at the restaurant, and had a great experience, from the wine to the dessert menu."", , and the mentioned aspect is about Quality. Variety. Presentation..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of dessert menu, and why? \n    Answer without explanation.\n    ', 'assistant: Positive (because the overall experience was great). \n\n(The reason being that when multiple aspects of an experience are combined with ""from"" to create a cohesive unit, and this unit is described as positive, it implies that each individual aspect also has a positive connotation.)', 'user:  \n    Given the sentence ""we recently spent new year\'s eve at the restaurant, and had a great experience, from the wine to the dessert menu."", , and the mentioned aspect is about Quality. Variety. Presentation.., and the opinion towards the mentioned aspect of dessert menu is: Positive (because the overall experience was great).   (The reason being that when multiple aspects of an experience are combined with ""from"" to create a cohesive unit, and this unit is described as positive, it implies that each individual aspect also has a positive connotation.).\n    Based on such opinion, what is the sentiment polarity towards dessert menu? \n    Answer without explanation.\n    ', 'assistant: Positive', 'user:  \n    Given the sentence ""we recently spent new year\'s eve at the restaurant, and had a great experience, from the wine to the dessert menu."", , and the mentioned aspect is about Quality. Variety. Presentation.., and the opinion towards the mentioned aspect of dessert menu is: Positive (because the overall experience was great).   (The reason being that when multiple aspects of an experience are combined with ""from"" to create a cohesive unit, and this unit is described as positive, it implies that each individual aspect also has a positive connotation.).\n    The sentiment polarity is Positive.\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"highly recommended...  as stated, i haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice.",place,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", \n    which specific aspect of place is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Relaxing atmosphere and decor (bar).', 'user: \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Relaxing atmosphere and decor (bar)..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of place, and why? \n    Answer without explanation.\n    ', ""assistant: Positive. \n\nImplicit because it's not explicitly stated that the relaxing atmosphere and nice bar are desirable; however, they are implied to be positive features as they add to the overall recommendation of the restaurant."", 'user:  \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Relaxing atmosphere and decor (bar).., and the opinion towards the mentioned aspect of place is: Positive.   Implicit because it\'s not explicitly stated that the relaxing atmosphere and nice bar are desirable; however, they are implied to be positive features as they add to the overall recommendation of the restaurant..\n    Based on such opinion, what is the sentiment polarity towards place? \n    Answer without explanation.\n    ', 'assistant: Positive.', 'user:  \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Relaxing atmosphere and decor (bar).., and the opinion towards the mentioned aspect of place is: Positive.   Implicit because it\'s not explicitly stated that the relaxing atmosphere and nice bar are desirable; however, they are implied to be positive features as they add to the overall recommendation of the restaurant..\n    The sentiment polarity is Positive..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"highly recommended...  as stated, i haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice.",bar,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", \n    which specific aspect of bar is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Appearance/ambiance.', 'user: \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Appearance/ambiance..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of bar, and why? \n    Answer without explanation.\n    ', 'assistant: Positive.\n\n(Reason: The word ""nice"" has a generally positive connotation.)', 'user:  \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Appearance/ambiance.., and the opinion towards the mentioned aspect of bar is: Positive.  (Reason: The word ""nice"" has a generally positive connotation.).\n    Based on such opinion, what is the sentiment polarity towards bar? \n    Answer without explanation.\n    ', 'assistant: Positive', 'user:  \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Appearance/ambiance.., and the opinion towards the mentioned aspect of bar is: Positive.  (Reason: The word ""nice"" has a generally positive connotation.).\n    The sentiment polarity is Positive.\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"highly recommended...  as stated, i haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice.",takeout,2,1,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", \n    which specific aspect of takeout is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Relaxing atmosphere.', 'user: \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Relaxing atmosphere..\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of takeout, and why? \n    Answer without explanation.\n    ', 'assistant: Positive. \n\nImplicitly stated as ""seems a very relaxing place"".', 'user:  \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Relaxing atmosphere.., and the opinion towards the mentioned aspect of takeout is: Positive.   Implicitly stated as ""seems a very relaxing place""..\n    Based on such opinion, what is the sentiment polarity towards takeout? \n    Answer without explanation.\n    ', 'assistant: Positive.', 'user:  \n    Given the sentence ""highly recommended...  as stated, i haven\'t dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."", , and the mentioned aspect is about Relaxing atmosphere.., and the opinion towards the mentioned aspect of takeout is: Positive.   Implicitly stated as ""seems a very relaxing place""..\n    The sentiment polarity is Positive..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"the ambiance was fine, a little loud but still nice and romantic.",ambiance,0,0,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""the ambiance was fine, a little loud but still nice and romantic."", \n    which specific aspect of ambiance is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Noise level', 'user: \n    Given the sentence ""the ambiance was fine, a little loud but still nice and romantic."", , and the mentioned aspect is about Noise level.\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of ambiance, and why? \n    Answer without explanation.\n    ', 'assistant: Mildly negative\n(The speaker used ""a little"" which implies a subtle criticism)', 'user:  \n    Given the sentence ""the ambiance was fine, a little loud but still nice and romantic."", , and the mentioned aspect is about Noise level., and the opinion towards the mentioned aspect of ambiance is: Mildly negative (The speaker used ""a little"" which implies a subtle criticism).\n    Based on such opinion, what is the sentiment polarity towards ambiance? \n    Answer without explanation.\n    ', 'assistant: Positive overall\n(The speaker still calls it ""nice and romantic"")', 'user:  \n    Given the sentence ""the ambiance was fine, a little loud but still nice and romantic."", , and the mentioned aspect is about Noise level., and the opinion towards the mentioned aspect of ambiance is: Mildly negative (The speaker used ""a little"" which implies a subtle criticism).\n    The sentiment polarity is Positive overall (The speaker still calls it ""nice and romantic"").\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
"but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection).",cocktail hour,0,1,0,"['system: You are an expert of sentiment and opinion analysis.', 'user: \n    Given the sentence ""but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection)."", \n    which specific aspect of cocktail hour is possibly mentioned? \n    Answer without explanation.\n    ', 'assistant: Appetizers', 'user: \n    Given the sentence ""but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection)."", , and the mentioned aspect is about Appetizers.\n    Based on the common sense, what is the implicit opinion towards the mentioned aspect of cocktail hour, and why? \n    Answer without explanation.\n    ', 'assistant: Positive\n\nThe reason is that it mentions ""free"" and a ""nice non-sushi selection"", implying something positive was found in this aspect.', 'user:  \n    Given the sentence ""but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection)."", , and the mentioned aspect is about Appetizers., and the opinion towards the mentioned aspect of cocktail hour is: Positive  The reason is that it mentions ""free"" and a ""nice non-sushi selection"", implying something positive was found in this aspect..\n    Based on such opinion, what is the sentiment polarity towards cocktail hour? \n    Answer without explanation.\n    ', 'assistant: Positive\n\nThe presence of two positive aspects (free appetizers and nice non-sushi selection) outweighs the negative comment about the filet mignon.', 'user:  \n    Given the sentence ""but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection)."", , and the mentioned aspect is about Appetizers., and the opinion towards the mentioned aspect of cocktail hour is: Positive  The reason is that it mentions ""free"" and a ""nice non-sushi selection"", implying something positive was found in this aspect..\n    The sentiment polarity is Positive  The presence of two positive aspects (free appetizers and nice non-sushi selection) outweighs the negative comment about the filet mignon..\n    Based on these contexts, summarize and return one of the sentiment polarity word only:\n    [positive, neutral, negative.]\n    ', 'assistant: Positive']"
